[2024-11-18 20:25:10] [class-ss-archive-creation-job.php:83] Starting a job; no job is presently running
[2024-11-18 20:26:00] [class-ss-fetch-urls-task.php:79] Excludable found: URL: http://matrimony.local/wp-content/plugins/wordpress-seo/vendor_prefixed/guzzlehttp/psr7/src/LazyOpenStream.php
[2024-11-18 20:26:00] [class-ss-fetch-urls-task.php:89] Skipping URL because it is no-save and no-follow
[2024-11-18 20:26:00] [class-ss-fetch-urls-task.php:72] URL: http://matrimony.local/wp-content/plugins/wordpress-seo/vendor_prefixed/guzzlehttp/psr7/src/BufferStream.php
[2024-11-18 20:26:00] [class-ss-task.php:58] [PAGES STATUS] Remaining:8; Total: 5285
[2024-11-18 20:26:00] [class-ss-fetch-urls-task.php:79] Excludable found: URL: http://matrimony.local/wp-content/plugins/wordpress-seo/vendor_prefixed/guzzlehttp/psr7/src/BufferStream.php
[2024-11-18 20:26:00] [class-ss-fetch-urls-task.php:89] Skipping URL because it is no-save and no-follow
[2024-11-18 20:26:00] [class-ss-fetch-urls-task.php:72] URL: http://matrimony.local/wp-content/plugins/wordpress-seo/vendor_prefixed/guzzlehttp/psr7/src/HttpFactory.php
[2024-11-18 20:26:00] [class-ss-task.php:58] [PAGES STATUS] Remaining:7; Total: 5285
[2024-11-18 20:26:00] [class-ss-fetch-urls-task.php:79] Excludable found: URL: http://matrimony.local/wp-content/plugins/wordpress-seo/vendor_prefixed/guzzlehttp/psr7/src/HttpFactory.php
[2024-11-18 20:26:00] [class-ss-fetch-urls-task.php:89] Skipping URL because it is no-save and no-follow
[2024-11-18 20:26:00] [class-ss-fetch-urls-task.php:72] URL: http://matrimony.local/wp-content/plugins/wordpress-seo/vendor_prefixed/guzzlehttp/psr7/src/Uri.php
[2024-11-18 20:26:00] [class-ss-task.php:58] [PAGES STATUS] Remaining:6; Total: 5285
[2024-11-18 20:26:00] [class-ss-fetch-urls-task.php:79] Excludable found: URL: http://matrimony.local/wp-content/plugins/wordpress-seo/vendor_prefixed/guzzlehttp/psr7/src/Uri.php
[2024-11-18 20:26:00] [class-ss-fetch-urls-task.php:89] Skipping URL because it is no-save and no-follow
[2024-11-18 20:26:00] [class-ss-fetch-urls-task.php:72] URL: http://matrimony.local/wp-content/plugins/wordpress-seo/vendor_prefixed/guzzlehttp/psr7/src/StreamDecoratorTrait.php
[2024-11-18 20:26:00] [class-ss-task.php:58] [PAGES STATUS] Remaining:5; Total: 5285
[2024-11-18 20:26:00] [class-ss-fetch-urls-task.php:79] Excludable found: URL: http://matrimony.local/wp-content/plugins/wordpress-seo/vendor_prefixed/guzzlehttp/psr7/src/StreamDecoratorTrait.php
[2024-11-18 20:26:00] [class-ss-fetch-urls-task.php:89] Skipping URL because it is no-save and no-follow
[2024-11-18 20:26:00] [class-ss-fetch-urls-task.php:72] URL: http://matrimony.local/wp-content/plugins/wordpress-seo/vendor_prefixed/guzzlehttp/psr7/src/UploadedFile.php
[2024-11-18 20:26:00] [class-ss-task.php:58] [PAGES STATUS] Remaining:4; Total: 5285
[2024-11-18 20:26:00] [class-ss-fetch-urls-task.php:79] Excludable found: URL: http://matrimony.local/wp-content/plugins/wordpress-seo/vendor_prefixed/guzzlehttp/psr7/src/UploadedFile.php
[2024-11-18 20:26:00] [class-ss-fetch-urls-task.php:89] Skipping URL because it is no-save and no-follow
[2024-11-18 20:26:00] [class-ss-fetch-urls-task.php:72] URL: http://matrimony.local/wp-content/plugins/wordpress-seo/vendor_prefixed/guzzlehttp/psr7/src/Utils.php
[2024-11-18 20:26:00] [class-ss-task.php:58] [PAGES STATUS] Remaining:3; Total: 5285
[2024-11-18 20:26:00] [class-ss-fetch-urls-task.php:79] Excludable found: URL: http://matrimony.local/wp-content/plugins/wordpress-seo/vendor_prefixed/guzzlehttp/psr7/src/Utils.php
[2024-11-18 20:26:00] [class-ss-fetch-urls-task.php:89] Skipping URL because it is no-save and no-follow
[2024-11-18 20:26:00] [class-ss-fetch-urls-task.php:72] URL: http://matrimony.local/wp-content/plugins/wordpress-seo/vendor_prefixed/guzzlehttp/psr7/src/Query.php
[2024-11-18 20:26:00] [class-ss-task.php:58] [PAGES STATUS] Remaining:2; Total: 5285
[2024-11-18 20:26:00] [class-ss-fetch-urls-task.php:79] Excludable found: URL: http://matrimony.local/wp-content/plugins/wordpress-seo/vendor_prefixed/guzzlehttp/psr7/src/Query.php
[2024-11-18 20:26:00] [class-ss-fetch-urls-task.php:89] Skipping URL because it is no-save and no-follow
[2024-11-18 20:26:00] [class-ss-fetch-urls-task.php:72] URL: http://matrimony.local/wp-content/plugins/wordpress-seo/vendor_prefixed/guzzlehttp/psr7/src/AppendStream.php
[2024-11-18 20:26:00] [class-ss-task.php:58] [PAGES STATUS] Remaining:1; Total: 5285
[2024-11-18 20:26:00] [class-ss-fetch-urls-task.php:79] Excludable found: URL: http://matrimony.local/wp-content/plugins/wordpress-seo/vendor_prefixed/guzzlehttp/psr7/src/AppendStream.php
[2024-11-18 20:26:00] [class-ss-fetch-urls-task.php:89] Skipping URL because it is no-save and no-follow
[2024-11-18 20:26:00] [class-ss-task.php:44] Status message: [fetch_urls] Fetched 3750 of 5285 pages/files
[2024-11-18 20:26:00] [class-ss-archive-creation-job.php:181] We're not done with the fetch_urls task yet
[2024-11-18 20:26:00] [class-ss-archive-creation-job.php:136] Current task: fetch_urls
[2024-11-18 20:26:00] [class-ss-archive-creation-job.php:153] Performing task: fetch_urls
[2024-11-18 20:26:00] [class-ss-fetch-urls-task.php:69] Total pages: 5285; Pages remaining: 1485
[2024-11-18 20:26:00] [class-ss-fetch-urls-task.php:72] URL: http://matrimony.local/wp-content/plugins/wordpress-seo/vendor_prefixed/guzzlehttp/psr7/src/UriResolver.php
[2024-11-18 20:26:00] [class-ss-task.php:58] [PAGES STATUS] Remaining:50; Total: 5285
[2024-11-18 20:26:00] [class-ss-fetch-urls-task.php:79] Excludable found: URL: http://matrimony.local/wp-content/plugins/wordpress-seo/vendor_prefixed/guzzlehttp/psr7/src/UriResolver.php
[2024-11-18 20:26:00] [class-ss-fetch-urls-task.php:89] Skipping URL because it is no-save and no-follow
[2024-11-18 20:26:00] [class-ss-fetch-urls-task.php:72] URL: http://matrimony.local/wp-content/plugins/wordpress-seo/vendor_prefixed/guzzlehttp/psr7/src/LimitStream.php
[2024-11-18 20:26:00] [class-ss-task.php:58] [PAGES STATUS] Remaining:49; Total: 5285
[2024-11-18 20:26:00] [class-ss-fetch-urls-task.php:79] Excludable found: URL: http://matrimony.local/wp-content/plugins/wordpress-seo/vendor_prefixed/guzzlehttp/psr7/src/LimitStream.php
[2024-11-18 20:26:00] [class-ss-fetch-urls-task.php:89] Skipping URL because it is no-save and no-follow
[2024-11-18 20:26:00] [class-ss-fetch-urls-task.php:72] URL: http://matrimony.local/wp-content/plugins/wordpress-seo/vendor_prefixed/guzzlehttp/psr7/src/Exception/MalformedUriException.php
[2024-11-18 20:26:00] [class-ss-task.php:58] [PAGES STATUS] Remaining:48; Total: 5285
[2024-11-18 20:26:00] [class-ss-fetch-urls-task.php:79] Excludable found: URL: http://matrimony.local/wp-content/plugins/wordpress-seo/vendor_prefixed/guzzlehttp/psr7/src/Exception/MalformedUriException.php
[2024-11-18 20:26:00] [class-ss-fetch-urls-task.php:89] Skipping URL because it is no-save and no-follow
[2024-11-18 20:26:00] [class-ss-fetch-urls-task.php:72] URL: http://matrimony.local/wp-content/plugins/wordpress-seo/vendor_prefixed/guzzlehttp/psr7/src/ServerRequest.php
[2024-11-18 20:26:00] [class-ss-task.php:58] [PAGES STATUS] Remaining:47; Total: 5285
[2024-11-18 20:26:00] [class-ss-fetch-urls-task.php:79] Excludable found: URL: http://matrimony.local/wp-content/plugins/wordpress-seo/vendor_prefixed/guzzlehttp/psr7/src/ServerRequest.php
[2024-11-18 20:26:00] [class-ss-fetch-urls-task.php:89] Skipping URL because it is no-save and no-follow
[2024-11-18 20:26:00] [class-ss-fetch-urls-task.php:72] URL: http://matrimony.local/wp-content/plugins/wordpress-seo/vendor_prefixed/guzzlehttp/psr7/src/Message.php
[2024-11-18 20:26:00] [class-ss-task.php:58] [PAGES STATUS] Remaining:46; Total: 5285
[2024-11-18 20:26:00] [class-ss-fetch-urls-task.php:79] Excludable found: URL: http://matrimony.local/wp-content/plugins/wordpress-seo/vendor_prefixed/guzzlehttp/psr7/src/Message.php
[2024-11-18 20:26:00] [class-ss-fetch-urls-task.php:89] Skipping URL because it is no-save and no-follow
[2024-11-18 20:26:00] [class-ss-fetch-urls-task.php:72] URL: http://matrimony.local/wp-content/plugins/wordpress-seo/vendor_prefixed/guzzlehttp/psr7/src/MultipartStream.php
[2024-11-18 20:26:00] [class-ss-task.php:58] [PAGES STATUS] Remaining:45; Total: 5285
[2024-11-18 20:26:00] [class-ss-fetch-urls-task.php:79] Excludable found: URL: http://matrimony.local/wp-content/plugins/wordpress-seo/vendor_prefixed/guzzlehttp/psr7/src/MultipartStream.php
[2024-11-18 20:26:00] [class-ss-fetch-urls-task.php:89] Skipping URL because it is no-save and no-follow
[2024-11-18 20:26:00] [class-ss-fetch-urls-task.php:72] URL: http://matrimony.local/wp-content/plugins/wordpress-seo/vendor_prefixed/guzzlehttp/psr7/src/Rfc7230.php
[2024-11-18 20:26:00] [class-ss-task.php:58] [PAGES STATUS] Remaining:44; Total: 5285
[2024-11-18 20:26:00] [class-ss-fetch-urls-task.php:79] Excludable found: URL: http://matrimony.local/wp-content/plugins/wordpress-seo/vendor_prefixed/guzzlehttp/psr7/src/Rfc7230.php
[2024-11-18 20:26:00] [class-ss-fetch-urls-task.php:89] Skipping URL because it is no-save and no-follow
[2024-11-18 20:26:00] [class-ss-fetch-urls-task.php:72] URL: http://matrimony.local/wp-content/plugins/wordpress-seo/vendor_prefixed/guzzlehttp/guzzle/src/functions.php
[2024-11-18 20:26:00] [class-ss-task.php:58] [PAGES STATUS] Remaining:43; Total: 5285
[2024-11-18 20:26:00] [class-ss-fetch-urls-task.php:79] Excludable found: URL: http://matrimony.local/wp-content/plugins/wordpress-seo/vendor_prefixed/guzzlehttp/guzzle/src/functions.php
[2024-11-18 20:26:00] [class-ss-fetch-urls-task.php:89] Skipping URL because it is no-save and no-follow
[2024-11-18 20:26:00] [class-ss-fetch-urls-task.php:72] URL: http://matrimony.local/wp-content/plugins/wordpress-seo/vendor_prefixed/guzzlehttp/guzzle/src/Handler/EasyHandle.php
[2024-11-18 20:26:00] [class-ss-task.php:58] [PAGES STATUS] Remaining:42; Total: 5285
[2024-11-18 20:26:00] [class-ss-fetch-urls-task.php:79] Excludable found: URL: http://matrimony.local/wp-content/plugins/wordpress-seo/vendor_prefixed/guzzlehttp/guzzle/src/Handler/EasyHandle.php
[2024-11-18 20:26:00] [class-ss-fetch-urls-task.php:89] Skipping URL because it is no-save and no-follow
[2024-11-18 20:26:00] [class-ss-fetch-urls-task.php:72] URL: http://matrimony.local/wp-content/plugins/wordpress-seo/vendor_prefixed/guzzlehttp/guzzle/src/Handler/CurlFactory.php
[2024-11-18 20:26:00] [class-ss-task.php:58] [PAGES STATUS] Remaining:41; Total: 5285
[2024-11-18 20:26:00] [class-ss-fetch-urls-task.php:79] Excludable found: URL: http://matrimony.local/wp-content/plugins/wordpress-seo/vendor_prefixed/guzzlehttp/guzzle/src/Handler/CurlFactory.php
[2024-11-18 20:26:00] [class-ss-fetch-urls-task.php:89] Skipping URL because it is no-save and no-follow
[2024-11-18 20:26:00] [class-ss-fetch-urls-task.php:72] URL: http://matrimony.local/wp-content/plugins/wordpress-seo/vendor_prefixed/guzzlehttp/guzzle/src/Handler/CurlMultiHandler.php
[2024-11-18 20:26:00] [class-ss-task.php:58] [PAGES STATUS] Remaining:40; Total: 5285
[2024-11-18 20:26:00] [class-ss-fetch-urls-task.php:79] Excludable found: URL: http://matrimony.local/wp-content/plugins/wordpress-seo/vendor_prefixed/guzzlehttp/guzzle/src/Handler/CurlMultiHandler.php
[2024-11-18 20:26:00] [class-ss-fetch-urls-task.php:89] Skipping URL because it is no-save and no-follow
[2024-11-18 20:26:00] [class-ss-fetch-urls-task.php:72] URL: http://matrimony.local/wp-content/plugins/wordpress-seo/vendor_prefixed/guzzlehttp/guzzle/src/Handler/CurlHandler.php
[2024-11-18 20:26:00] [class-ss-task.php:58] [PAGES STATUS] Remaining:39; Total: 5285
[2024-11-18 20:26:00] [class-ss-fetch-urls-task.php:79] Excludable found: URL: http://matrimony.local/wp-content/plugins/wordpress-seo/vendor_prefixed/guzzlehttp/guzzle/src/Handler/CurlHandler.php
[2024-11-18 20:26:00] [class-ss-fetch-urls-task.php:89] Skipping URL because it is no-save and no-follow
[2024-11-18 20:26:00] [class-ss-fetch-urls-task.php:72] URL: http://matrimony.local/wp-content/plugins/wordpress-seo/vendor_prefixed/guzzlehttp/guzzle/src/Handler/MockHandler.php
[2024-11-18 20:26:00] [class-ss-task.php:58] [PAGES STATUS] Remaining:38; Total: 5285
[2024-11-18 20:26:00] [class-ss-fetch-urls-task.php:79] Excludable found: URL: http://matrimony.local/wp-content/plugins/wordpress-seo/vendor_prefixed/guzzlehttp/guzzle/src/Handler/MockHandler.php
[2024-11-18 20:26:00] [class-ss-fetch-urls-task.php:89] Skipping URL because it is no-save and no-follow
[2024-11-18 20:26:00] [class-ss-fetch-urls-task.php:72] URL: http://matrimony.local/wp-content/plugins/wordpress-seo/vendor_prefixed/guzzlehttp/guzzle/src/Handler/Proxy.php
[2024-11-18 20:26:00] [class-ss-task.php:58] [PAGES STATUS] Remaining:37; Total: 5285
[2024-11-18 20:26:00] [class-ss-fetch-urls-task.php:79] Excludable found: URL: http://matrimony.local/wp-content/plugins/wordpress-seo/vendor_prefixed/guzzlehttp/guzzle/src/Handler/Proxy.php
[2024-11-18 20:26:00] [class-ss-fetch-urls-task.php:89] Skipping URL because it is no-save and no-follow
[2024-11-18 20:26:00] [class-ss-fetch-urls-task.php:72] URL: http://matrimony.local/wp-content/plugins/wordpress-seo/vendor_prefixed/guzzlehttp/guzzle/src/Handler/StreamHandler.php
[2024-11-18 20:26:00] [class-ss-task.php:58] [PAGES STATUS] Remaining:36; Total: 5285
[2024-11-18 20:26:00] [class-ss-fetch-urls-task.php:79] Excludable found: URL: http://matrimony.local/wp-content/plugins/wordpress-seo/vendor_prefixed/guzzlehttp/guzzle/src/Handler/StreamHandler.php
[2024-11-18 20:26:00] [class-ss-fetch-urls-task.php:89] Skipping URL because it is no-save and no-follow
[2024-11-18 20:26:00] [class-ss-fetch-urls-task.php:72] URL: http://matrimony.local/wp-content/plugins/wordpress-seo/vendor_prefixed/guzzlehttp/guzzle/src/Handler/HeaderProcessor.php
[2024-11-18 20:26:00] [class-ss-task.php:58] [PAGES STATUS] Remaining:35; Total: 5285
[2024-11-18 20:26:00] [class-ss-fetch-urls-task.php:79] Excludable found: URL: http://matrimony.local/wp-content/plugins/wordpress-seo/vendor_prefixed/guzzlehttp/guzzle/src/Handler/HeaderProcessor.php
[2024-11-18 20:26:00] [class-ss-fetch-urls-task.php:89] Skipping URL because it is no-save and no-follow
[2024-11-18 20:26:00] [class-ss-fetch-urls-task.php:72] URL: http://matrimony.local/wp-content/plugins/wordpress-seo/vendor_prefixed/guzzlehttp/guzzle/src/Handler/CurlFactoryInterface.php
[2024-11-18 20:26:00] [class-ss-task.php:58] [PAGES STATUS] Remaining:34; Total: 5285
[2024-11-18 20:26:00] [class-ss-fetch-urls-task.php:79] Excludable found: URL: http://matrimony.local/wp-content/plugins/wordpress-seo/vendor_prefixed/guzzlehttp/guzzle/src/Handler/CurlFactoryInterface.php
[2024-11-18 20:26:00] [class-ss-fetch-urls-task.php:89] Skipping URL because it is no-save and no-follow
[2024-11-18 20:26:00] [class-ss-fetch-urls-task.php:72] URL: http://matrimony.local/wp-content/plugins/wordpress-seo/vendor_prefixed/guzzlehttp/guzzle/src/ClientTrait.php
[2024-11-18 20:26:00] [class-ss-task.php:58] [PAGES STATUS] Remaining:33; Total: 5285
[2024-11-18 20:26:00] [class-ss-fetch-urls-task.php:79] Excludable found: URL: http://matrimony.local/wp-content/plugins/wordpress-seo/vendor_prefixed/guzzlehttp/guzzle/src/ClientTrait.php
[2024-11-18 20:26:00] [class-ss-fetch-urls-task.php:89] Skipping URL because it is no-save and no-follow
[2024-11-18 20:26:00] [class-ss-fetch-urls-task.php:72] URL: http://matrimony.local/wp-content/plugins/wordpress-seo/vendor_prefixed/guzzlehttp/guzzle/src/functions_include.php
[2024-11-18 20:26:00] [class-ss-task.php:58] [PAGES STATUS] Remaining:32; Total: 5285
[2024-11-18 20:26:00] [class-ss-fetch-urls-task.php:79] Excludable found: URL: http://matrimony.local/wp-content/plugins/wordpress-seo/vendor_prefixed/guzzlehttp/guzzle/src/functions_include.php
[2024-11-18 20:26:00] [class-ss-fetch-urls-task.php:89] Skipping URL because it is no-save and no-follow
[2024-11-18 20:26:00] [class-ss-fetch-urls-task.php:72] URL: http://matrimony.local/wp-content/plugins/wordpress-seo/vendor_prefixed/guzzlehttp/guzzle/src/RedirectMiddleware.php
[2024-11-18 20:26:00] [class-ss-task.php:58] [PAGES STATUS] Remaining:31; Total: 5285
[2024-11-18 20:26:00] [class-ss-fetch-urls-task.php:79] Excludable found: URL: http://matrimony.local/wp-content/plugins/wordpress-seo/vendor_prefixed/guzzlehttp/guzzle/src/RedirectMiddleware.php
[2024-11-18 20:26:00] [class-ss-fetch-urls-task.php:89] Skipping URL because it is no-save and no-follow
[2024-11-18 20:26:00] [class-ss-fetch-urls-task.php:72] URL: http://matrimony.local/wp-content/plugins/wordpress-seo/vendor_prefixed/guzzlehttp/guzzle/src/BodySummarizer.php
[2024-11-18 20:26:00] [class-ss-task.php:58] [PAGES STATUS] Remaining:30; Total: 5285
[2024-11-18 20:26:00] [class-ss-fetch-urls-task.php:79] Excludable found: URL: http://matrimony.local/wp-content/plugins/wordpress-seo/vendor_prefixed/guzzlehttp/guzzle/src/BodySummarizer.php
[2024-11-18 20:26:00] [class-ss-fetch-urls-task.php:89] Skipping URL because it is no-save and no-follow
[2024-11-18 20:26:00] [class-ss-fetch-urls-task.php:72] URL: http://matrimony.local/wp-content/plugins/wordpress-seo/vendor_prefixed/guzzlehttp/guzzle/src/TransferStats.php
[2024-11-18 20:26:00] [class-ss-task.php:58] [PAGES STATUS] Remaining:29; Total: 5285
[2024-11-18 20:26:00] [class-ss-fetch-urls-task.php:79] Excludable found: URL: http://matrimony.local/wp-content/plugins/wordpress-seo/vendor_prefixed/guzzlehttp/guzzle/src/TransferStats.php
[2024-11-18 20:26:00] [class-ss-fetch-urls-task.php:89] Skipping URL because it is no-save and no-follow
[2024-11-18 20:26:00] [class-ss-fetch-urls-task.php:72] URL: http://matrimony.local/wp-content/plugins/wordpress-seo/vendor_prefixed/guzzlehttp/guzzle/src/Pool.php
[2024-11-18 20:26:00] [class-ss-task.php:58] [PAGES STATUS] Remaining:28; Total: 5285
[2024-11-18 20:26:00] [class-ss-fetch-urls-task.php:79] Excludable found: URL: http://matrimony.local/wp-content/plugins/wordpress-seo/vendor_prefixed/guzzlehttp/guzzle/src/Pool.php
[2024-11-18 20:26:00] [class-ss-fetch-urls-task.php:89] Skipping URL because it is no-save and no-follow
[2024-11-18 20:26:00] [class-ss-fetch-urls-task.php:72] URL: http://matrimony.local/wp-content/plugins/wordpress-seo/vendor_prefixed/guzzlehttp/guzzle/src/HandlerStack.php
[2024-11-18 20:26:00] [class-ss-task.php:58] [PAGES STATUS] Remaining:27; Total: 5285
[2024-11-18 20:26:00] [class-ss-fetch-urls-task.php:79] Excludable found: URL: http://matrimony.local/wp-content/plugins/wordpress-seo/vendor_prefixed/guzzlehttp/guzzle/src/HandlerStack.php
[2024-11-18 20:26:00] [class-ss-fetch-urls-task.php:89] Skipping URL because it is no-save and no-follow
[2024-11-18 20:26:00] [class-ss-fetch-urls-task.php:72] URL: http://matrimony.local/wp-content/plugins/wordpress-seo/vendor_prefixed/guzzlehttp/guzzle/src/RequestOptions.php
